CustomerID;Income;Age;Gender;MaritalStatus;City;Date;Period;Treatment_Campaign;Spending;WebPurchases;StorePurchases;CatalogPurchases;MntFood;MntFashion;MntElectronics
417;14802429;34;Female;Single;Bandung;09/10/2023;Before;0;1509794;2;4;3;1763535;1852801;3566694
664;15649115;34;Female;Married;Surabaya;01/01/2023;Before;0;1595442;1;3;2;1018684;1652243;4923726
1444;17376941;34;Female;Married;Jakarta;23/12/2024;After;0;2998736;3;9;2;1631533;2865756;3638671
1779;11983212;55;Female;Single;Surabaya;28/11/2023;Before;0;4355928;4;2;5;1883903;2562607;3455777
1664;20911322;61;Female;Married;Jakarta;31/07/2023;Before;0;625955;3;3;0;1449079;1086785;4128174
1641;3224695;46;Male;Widowed;Bandung;28/03/2023;Before;0;1936738;6;8;3;880160;2538683;2480774
1546;7684346;22;Male;Widowed;Denpasar;26/10/2024;After;0;175423;6;6;1;1082989;1056949;2619754
1380;5035848;32;Female;Married;Jakarta;29/11/2024;After;1;5370247;5;6;4;690574;2610213;4718228
148;19886772;52;Female;Single;Jakarta;02/03/2023;Before;0;848321;0;8;3;1356727;293083;3872491
1001;10483058;22;Female;Divorced;Bandung;05/04/2023;Before;0;3004412;1;3;0;658755;2671954;2355103
1389;6395049;23;Male;Single;Surabaya;06/07/2024;After;0;2613707;1;5;0;1203748;2649008;922001
364;12185687;26;Male;Divorced;Medan;27/05/2023;Before;0;5021452;2;4;1;1677569;1706782;3506089
1995;4961977;30;Female;Divorced;Medan;03/09/2023;Before;0;890032;4;4;0;1327057;1179730;2243119
1676;7981262;43;Male;Widowed;Bandung;05/10/2024;After;0;2242798;3;6;1;627357;1963709;3965074
1726;21045516;19;Female;Divorced;Makassar;24/10/2023;Before;0;558993;3;5;1;1513168;2097565;2150121
402;22831606;27;Male;Widowed;Makassar;03/05/2023;Before;0;4998901;3;10;1;1482741;1141180;4626712
606;12137682;61;Female;Divorced;Surabaya;16/10/2024;After;1;2998186;1;6;1;1608109;2031689;1267810
1516;24827621;59;Male;Divorced;Bandung;24/11/2024;After;1;4978753;1;2;1;668423;2452114;3901730
229;9404003;62;Female;Widowed;Jakarta;04/12/2024;After;0;3814424;4;7;1;323313;2625566;4516698
1599;23718453;34;Female;Widowed;Bandung;31/03/2024;Before;0;3954468;2;6;3;348164;1574549;343852
1876;20700996;28;Female;Divorced;Surabaya;03/02/2024;Before;0;4223172;2;6;0;355815;543050;470195
537;9706024;42;Female;Divorced;Medan;19/12/2024;After;0;2022819;1;6;3;1034321;311472;4794098
268;23451731;21;Female;Single;Makassar;19/08/2023;Before;0;2014075;4;7;0;357803;2169740;2084098
1429;18909784;28;Female;Single;Medan;17/06/2024;Before;0;2160324;3;1;3;1114108;1357087;4884647
1817;17064147;30;Female;Divorced;Medan;06/02/2024;Before;0;3971367;0;5;1;659844;2081730;3307767
1035;9097091;29;Female;Married;Makassar;14/08/2024;After;0;5057954;4;3;3;1348237;1646548;347232
1344;16963258;37;Male;Divorced;Jakarta;10/05/2023;Before;0;454025;2;3;1;817572;2378685;3928734
1737;15907824;62;Female;Widowed;Medan;19/10/2023;Before;0;2502144;3;6;3;224170;1078172;4901925
126;9906726;22;Female;Single;Medan;03/10/2023;Before;0;1172625;1;8;3;1850679;2132428;3913859
306;18118805;35;Female;Married;Jakarta;11/01/2024;Before;0;3099535;2;4;2;1111220;1935452;1845914
1726;21045516;19;Female;Divorced;Makassar;24/02/2023;Before;0;2481222;5;8;1;1394905;2828513;1413092
1535;7322626;20;Male;Single;Denpasar;31/07/2024;After;1;2299056;2;6;1;1680308;832279;4108884
1113;20794649;38;Male;Single;Jakarta;26/01/2023;Before;0;4826168;6;4;3;1478467;1852897;3573607
1379;22160582;23;Female;Single;Denpasar;16/03/2024;Before;0;3563226;2;4;1;1485986;1842025;189458
628;9062903;53;Male;Single;Denpasar;16/07/2023;Before;0;1005826;4;9;2;752620;2929992;1353713
1376;14579149;60;Male;Divorced;Medan;03/10/2024;After;0;1072747;5;7;1;1563983;1127736;4434767
689;16046468;48;Male;Married;Denpasar;31/08/2023;Before;0;1525507;0;8;4;1220702;993117;4654568
1038;10705092;26;Male;Divorced;Denpasar;24/12/2024;After;0;856467;3;5;1;1268897;320328;473275
1281;16672297;37;Male;Single;Makassar;09/07/2023;Before;0;712993;3;2;3;812385;1031626;3176047
1233;18823554;43;Male;Divorced;Bandung;21/07/2024;After;0;4810347;3;6;1;605384;1614263;4301379
281;24739356;55;Male;Widowed;Bandung;20/07/2024;After;1;1487592;3;5;1;1785932;777426;4109640
443;13292658;27;Female;Single;Bandung;03/10/2023;Before;0;1211371;2;4;2;1898685;1888127;1099612
1864;5854190;42;Female;Divorced;Medan;13/02/2024;Before;0;4040947;0;7;2;954302;2390921;3480000
837;17107262;23;Female;Divorced;Denpasar;06/12/2023;Before;0;2055105;7;7;3;1573165;653385;3472530
389;4079600;45;Female;Married;Medan;02/06/2023;Before;0;4310824;1;5;2;755149;111509;3921435
617;13642302;42;Female;Widowed;Bandung;18/07/2024;After;0;5085651;2;3;3;1635582;2344850;654168
1507;23738568;48;Female;Widowed;Bandung;02/02/2024;Before;0;1344347;1;3;3;1112022;2101627;2602031
147;5539448;19;Male;Widowed;Denpasar;19/03/2024;Before;0;1392869;1;8;3;76881;2719193;114716
1303;23073266;48;Male;Widowed;Bandung;14/09/2024;After;0;2771598;2;10;1;802159;872527;4695163
521;9854500;49;Male;Widowed;Denpasar;02/03/2024;Before;0;3651181;5;2;4;1965178;2835271;2484147
630;23812709;59;Female;Widowed;Surabaya;01/05/2024;Before;0;3757927;6;3;3;927332;2734466;245993
1630;14369960;29;Female;Widowed;Surabaya;23/07/2023;Before;0;2461075;5;4;0;951044;692512;2114169
434;10474447;30;Male;Widowed;Jakarta;22/04/2023;Before;0;1556195;4;3;4;651995;1650185;1146740
144;24351509;31;Female;Divorced;Makassar;21/11/2023;Before;0;588784;2;3;1;121067;1080459;2510827
289;18134415;31;Female;Married;Denpasar;15/09/2023;Before;0;1553470;4;1;2;1254390;2758283;3643751
1410;10152747;59;Female;Married;Denpasar;11/06/2024;Before;0;2377755;3;3;1;1819277;1560437;2005247
14;7521373;26;Female;Divorced;Jakarta;16/12/2023;Before;0;4401514;1;4;2;1234713;2728186;1990221
257;7341747;19;Female;Divorced;Medan;08/11/2024;After;0;2491343;4;5;0;1073088;1057660;1206110
1370;17488262;28;Female;Single;Medan;10/03/2024;Before;0;156709;2;5;5;1962905;871783;680011
1722;15851424;54;Female;Married;Surabaya;01/03/2024;Before;0;3809921;5;3;2;1868040;1953685;4404911
1369;12991183;20;Female;Divorced;Jakarta;07/10/2023;Before;0;1210203;1;5;2;783565;1060800;570495
1424;17229748;41;Male;Divorced;Denpasar;06/01/2024;Before;0;3790274;2;6;2;1632570;2965572;2056006
1231;23593662;50;Male;Married;Medan;31/10/2024;After;1;1672313;4;6;3;288894;1115623;3660079
858;4215502;49;Male;Single;Medan;06/09/2023;Before;0;1606783;6;4;2;1275774;2643073;526746
943;4416012;18;Female;Married;Bandung;30/06/2023;Before;0;4586603;1;10;2;1346612;2562587;1666172
1196;22962930;37;Male;Married;Medan;03/12/2024;After;1;3424793;1;7;0;634443;2977947;1775215
464;12797444;25;Female;Married;Bandung;12/10/2024;After;1;3711745;2;5;3;1750943;1004144;4807181
270;24292704;23;Male;Single;Denpasar;19/03/2023;Before;0;1927349;5;6;1;922417;116709;420902
1245;23886096;40;Female;Married;Jakarta;02/12/2023;Before;0;3821049;2;3;2;1414153;469061;3604555
1176;13669435;23;Female;Widowed;Medan;19/02/2023;Before;0;2083689;0;2;3;1361484;2151937;697945
623;8304509;44;Female;Single;Bandung;26/03/2023;Before;0;-66449;5;4;3;128207;2963178;3967508
1207;12288493;58;Female;Married;Makassar;25/11/2024;After;1;5763430;3;3;2;645782;1949240;4725190
1423;18004124;45;Female;Widowed;Surabaya;25/11/2024;After;0;-243372;1;4;0;1567692;2386955;1461915
1875;8154048;45;Male;Divorced;Makassar;04/01/2023;Before;0;1320754;5;4;0;1567765;2558927;980034
72;6047262;21;Male;Married;Denpasar;13/11/2023;Before;0;1128458;2;7;1;1843387;2963225;3549976
1442;12659072;45;Male;Divorced;Jakarta;21/04/2023;Before;0;4088760;4;7;0;959937;1198463;4533605
1922;9935774;30;Male;Single;Denpasar;30/11/2023;Before;0;1022438;1;5;0;1314696;1584983;1684350
1307;7902666;55;Male;Single;Makassar;13/05/2023;Before;0;3316650;2;8;2;618600;2145626;2472699
74;3564685;42;Male;Divorced;Bandung;03/09/2024;After;1;1322831;4;7;1;393017;973440;3011178
355;14616410;27;Male;Divorced;Bandung;14/11/2024;After;0;2288174;5;6;3;1240554;727915;3159037
1751;12331795;38;Female;Married;Medan;29/04/2023;Before;0;4252301;3;4;1;1985075;1932742;666785
497;14153281;45;Female;Single;Surabaya;16/12/2023;Before;0;4817830;3;5;1;762844;2989830;4242961
1352;15191037;64;Male;Divorced;Medan;17/11/2024;After;0;4759193;2;5;3;1485989;2525978;4758066
988;7873594;45;Female;Divorced;Bandung;25/06/2024;Before;0;902434;3;7;0;1873412;2326557;2954823
1559;13115078;47;Male;Married;Bandung;24/02/2023;Before;0;5089551;4;3;2;1599083;2141864;227975
580;21109613;48;Male;Divorced;Makassar;27/12/2023;Before;0;1408183;12;4;1;1704893;2790619;4474752
910;7612338;59;Female;Married;Medan;08/12/2024;After;1;1176399;0;7;3;162262;568776;2751150
1471;20640777;23;Female;Single;Denpasar;28/03/2024;Before;0;4091939;2;8;3;657825;73977;2810117
373;19340850;50;Female;Single;Denpasar;06/07/2024;After;0;1918264;3;7;2;745194;1639740;4017915
362;22453404;40;Female;Widowed;Medan;15/11/2024;After;0;3093400;6;9;1;1005113;2649082;1647220
93;22008135;62;Male;Married;Bandung;26/11/2023;Before;0;1612904;3;6;2;656704;1899669;881422
1345;7987696;36;Male;Widowed;Denpasar;07/08/2023;Before;0;533865;3;2;2;288292;1742307;4049822
324;6772962;30;Female;Divorced;Bandung;27/07/2023;Before;0;1956104;4;5;0;742729;2072928;106818
384;23016792;56;Male;Divorced;Denpasar;31/10/2024;After;0;3221482;4;2;1;680294;72304;2383950
575;5276360;19;Female;Married;Makassar;26/03/2023;Before;0;2977722;4;3;2;1248281;1449182;1334460
736;20964103;38;Female;Single;Jakarta;15/11/2024;After;0;4491647;3;4;2;204656;2253051;485717
737;23112033;27;Male;Married;Medan;02/09/2023;Before;0;2954193;4;7;1;1871477;2100368;3256846
1905;24141622;27;Male;Divorced;Medan;15/11/2024;After;1;4484572;3;4;2;362605;2099314;437694
346;6886402;46;Female;Married;Medan;01/12/2023;Before;0;1915031;3;5;4;1714896;1596213;3314844
1873;7577033;64;Male;Divorced;Surabaya;31/07/2023;Before;0;2534167;6;5;2;1356538;605693;4324402
1127;14292148;41;Female;Married;Makassar;18/08/2024;After;1;2468645;3;5;2;1919489;2469649;621290
1239;16579173;44;Male;Divorced;Makassar;15/11/2024;After;1;3451605;1;5;5;1588545;1391704;938551
1216;7241361;63;Female;Widowed;Bandung;02/07/2023;Before;0;2502172;3;3;0;1749420;1235294;1726273
1696;12167121;42;Female;Divorced;Denpasar;13/05/2023;Before;0;2485338;4;3;0;1071828;1347892;2860896
1908;14244602;48;Male;Divorced;Makassar;16/12/2023;Before;0;1901779;1;3;1;1244361;162566;3567250
719;16298372;20;Male;Divorced;Makassar;09/10/2023;Before;0;1364963;4;5;1;1764164;2597825;4853007
781;4849396;53;Female;Married;Bandung;20/10/2023;Before;0;295548;10;4;4;1957236;2958441;1217631
1020;20122482;37;Male;Married;Jakarta;26/09/2023;Before;0;3503516;3;3;5;454460;1940692;1774858
1218;9569632;28;Male;Married;Jakarta;16/07/2023;Before;0;1708473;4;5;0;1321905;467977;1560162
1404;10132508;30;Male;Married;Denpasar;20/06/2024;Before;0;5006493;3;7;3;1624855;1020441;1347279
1427;14305231;64;Male;Single;Denpasar;14/10/2024;After;1;2633909;1;7;1;1744943;96135;4157254
664;15649115;34;Female;Married;Surabaya;20/01/2023;Before;0;673284;4;4;2;484772;2178970;4648850
1773;14666968;31;Male;Widowed;Bandung;13/12/2024;After;0;3687701;0;2;3;548537;169081;2858757
600;18931836;64;Male;Widowed;Makassar;09/02/2024;Before;0;2336325;2;4;0;1517265;2980277;4778981
11;7981505;27;Male;Divorced;Makassar;25/04/2023;Before;0;3694239;2;6;3;469836;2741706;3776187
187;23137227;49;Male;Married;Jakarta;01/12/2024;After;1;1250657;7;6;1;486710;1378264;2126024
726;9195200;62;Male;Divorced;Medan;26/01/2023;Before;0;1803384;1;2;0;1217143;374374;3173718
1039;10583354;52;Male;Widowed;Medan;19/07/2024;After;1;5461830;0;3;3;1669733;1426808;1447124
778;19045907;61;Male;Divorced;Denpasar;12/11/2024;After;0;4464217;0;3;2;1708320;146958;4323962
1321;22119251;20;Female;Divorced;Medan;30/01/2024;Before;0;2765588;0;2;2;407859;903163;4801798
411;10967801;38;Male;Widowed;Bandung;16/01/2024;Before;0;2414713;2;2;1;1053807;2922465;2060102
956;11291923;20;Male;Single;Surabaya;06/06/2024;Before;0;3498576;4;4;4;507706;869219;2086890
585;16388409;30;Female;Single;Surabaya;22/06/2024;Before;0;1024690;2;7;5;1252648;2539755;2861614
1076;24201723;24;Male;Widowed;Makassar;24/03/2023;Before;0;2769675;2;2;4;1433419;2056341;4920932
1664;20911322;61;Female;Married;Jakarta;03/07/2024;After;1;1091454;1;5;3;87395;1956370;3160059
1052;9356228;53;Male;Widowed;Jakarta;20/03/2024;Before;0;1899100;5;8;2;1044682;1372936;4496735
577;7408249;38;Male;Divorced;Denpasar;28/03/2023;Before;0;2165589;3;7;3;1880192;871665;669639
1041;8813365;32;Female;Widowed;Denpasar;22/01/2024;Before;0;4730203;6;4;1;1352264;2413066;338805
1375;4524102;63;Female;Single;Makassar;29/10/2024;After;0;4344256;4;8;3;845802;2080318;1873998
1452;8025764;64;Male;Married;Bandung;02/02/2024;Before;0;1994077;5;10;3;468588;400909;3193526
1674;24927851;34;Female;Married;Surabaya;13/10/2023;Before;0;4064056;4;2;2;808516;1115759;3871764
1855;4378369;45;Male;Married;Surabaya;28/11/2024;After;0;1064503;2;4;4;1331091;196606;1123448
1253;13392287;50;Male;Divorced;Jakarta;24/11/2024;After;1;3285127;1;6;3;702904;2870747;2252379
1790;20994276;37;Female;Widowed;Jakarta;04/01/2024;Before;0;368267;2;7;1;1415550;1203351;4045918
989;7063309;43;Male;Widowed;Makassar;16/10/2024;After;1;1446956;6;4;2;1653408;1142079;1334383
1234;21715094;56;Male;Married;Surabaya;26/02/2024;Before;0;3558648;4;5;2;1574598;2295850;2729990
1455;18110853;28;Male;Widowed;Jakarta;18/12/2024;After;0;4327629;2;4;3;235110;974516;4632842
1318;20192224;61;Male;Single;Medan;15/10/2024;After;1;1963343;2;5;4;540866;1244352;3231350
743;24611573;56;Male;Widowed;Jakarta;27/11/2024;After;0;2914924;1;4;3;322095;454180;1035694
1777;9152941;20;Female;Divorced;Bandung;18/03/2024;Before;0;4753053;4;5;3;1035367;2321509;1190087
1606;23353727;42;Female;Married;Medan;03/06/2024;Before;0;1088464;2;5;2;398602;2421028;3724823
1128;6364695;49;Male;Widowed;Medan;06/08/2024;After;0;1613134;2;4;0;331335;808127;1619355
204;7372093;51;Female;Single;Surabaya;15/10/2023;Before;0;3129987;1;6;0;1792518;1435281;2650627
1077;13440139;31;Male;Widowed;Jakarta;05/04/2023;Before;0;3014548;2;7;3;1238238;530224;1814126
974;9638155;64;Male;Married;Surabaya;30/10/2024;After;0;2833343;1;6;5;1765718;2091264;2040167
940;16371172;28;Male;Married;Medan;10/02/2023;Before;0;1940568;2;11;1;759628;2717306;3708626
1399;18170521;39;Male;Married;Jakarta;27/11/2023;Before;0;2722066;6;5;1;298684;206036;4108138
1866;10196042;62;Male;Divorced;Surabaya;04/06/2023;Before;0;2541662;2;4;2;917873;582373;3827274
1078;5792427;26;Female;Single;Jakarta;18/05/2024;Before;0;4603459;2;6;0;652009;1149449;1144960
1300;12538555;43;Female;Single;Medan;02/10/2023;Before;0;4576031;6;4;2;245374;999692;3994854
1359;21979791;51;Female;Widowed;Surabaya;27/10/2024;After;0;3572804;3;2;1;950667;1673132;2080541
1055;14618627;36;Male;Widowed;Denpasar;18/07/2024;After;0;3660009;2;8;2;1206481;1103010;1906268
1159;3703662;39;Male;Married;Denpasar;28/06/2023;Before;0;2447755;6;8;2;1845487;2567416;4669635
1082;7390020;55;Female;Single;Denpasar;17/05/2023;Before;0;3615857;1;5;4;952754;262727;566412
105;19013446;27;Female;Single;Jakarta;29/06/2023;Before;0;862955;4;2;1;892879;708324;3937043
1290;18016390;57;Female;Married;Surabaya;01/07/2023;Before;0;767140;5;8;1;337073;2858856;1113001
1546;7684346;22;Male;Widowed;Denpasar;16/09/2023;Before;0;2881044;4;3;4;575138;829597;473976
1520;11197295;19;Male;Divorced;Medan;31/08/2023;Before;0;3898881;2;4;0;891337;2245432;3298081
253;19037627;53;Female;Single;Bandung;06/04/2023;Before;0;3769093;3;3;3;840683;852348;1171049
295;10328141;26;Female;Single;Denpasar;16/07/2023;Before;0;629234;2;4;0;1919145;2519907;3675498
668;10686841;31;Male;Divorced;Medan;09/06/2024;Before;0;4701582;0;9;0;1700565;888960;3470823
1182;14484508;18;Male;Married;Jakarta;23/09/2024;After;0;1261189;2;4;2;866722;2432718;4836196
549;24023454;56;Male;Single;Denpasar;22/01/2024;Before;0;1161113;0;6;0;1247638;2367904;2550804
631;12814149;43;Female;Widowed;Bandung;12/02/2024;Before;0;3037674;6;6;3;1270278;1984263;4539277
1091;22336488;28;Male;Divorced;Jakarta;26/09/2023;Before;0;3356222;6;6;3;142107;1231806;4558514
1778;7115811;64;Female;Single;Denpasar;20/06/2023;Before;0;830556;8;4;1;1332191;1683884;1431340
299;11516999;19;Female;Divorced;Surabaya;06/08/2024;After;0;1376845;4;7;0;1759324;1378252;3232794
1487;13397562;64;Male;Married;Surabaya;21/11/2024;After;0;1297760;8;12;2;653184;1887058;4843586
1749;4308507;61;Male;Widowed;Medan;19/06/2023;Before;0;2487646;2;7;4;825911;2020312;4830286
1844;15122948;43;Female;Married;Denpasar;08/06/2023;Before;0;4118460;5;4;1;1408844;869523;3513727
101;19029444;26;Female;Divorced;Makassar;23/05/2024;Before;0;1923987;1;4;1;843621;612432;797194
1080;23134895;64;Female;Married;Jakarta;22/03/2024;Before;0;933291;6;7;0;1556937;1235637;3186780
332;6444084;21;Male;Married;Makassar;27/10/2024;After;0;3658247;4;9;6;1421231;2649044;3245378
836;11083123;63;Male;Divorced;Denpasar;23/03/2023;Before;0;2616141;6;8;1;981090;844939;2761506
1775;4992825;52;Male;Married;Denpasar;26/02/2023;Before;0;3920909;1;5;2;975027;2193354;674609
393;21762804;54;Male;Widowed;Bandung;02/06/2024;Before;0;1576321;4;7;0;873082;336916;1273939
1767;24590889;55;Male;Single;Jakarta;22/04/2023;Before;0;3082334;3;3;2;1075586;1360708;4219696
874;4655016;58;Female;Widowed;Bandung;17/02/2023;Before;0;2988896;3;4;2;1206678;2475067;1090203
381;3649150;46;Female;Married;Surabaya;14/08/2024;After;0;1810577;4;4;0;1405975;2151438;2495395
92;17616555;61;Male;Divorced;Medan;11/01/2024;Before;0;1390670;3;6;1;320445;2847350;4143594
1815;19541035;60;Male;Married;Denpasar;02/02/2023;Before;0;4675114;5;6;3;443928;1764605;1020476
447;10156720;28;Female;Divorced;Bandung;18/05/2024;Before;0;3725009;1;3;1;74583;978614;2738157
109;7545583;41;Male;Single;Makassar;18/09/2024;After;1;5630557;3;6;3;330006;1550593;3643394
317;22234400;33;Female;Divorced;Medan;03/01/2023;Before;0;1301059;4;4;1;231325;2649542;916783
1192;8579079;55;Female;Married;Bandung;30/04/2024;Before;0;1568441;3;6;2;517267;1200162;2113144
1836;14006745;46;Male;Single;Surabaya;30/05/2024;Before;0;918355;0;5;4;534401;2476451;2625750
1944;11121757;21;Female;Single;Bandung;11/02/2023;Before;0;2881120;5;6;0;1515852;952604;2724717
1459;23658401;34;Male;Married;Denpasar;09/01/2023;Before;0;3407842;3;8;1;1812452;1686490;3024756
442;21941583;50;Male;Widowed;Surabaya;18/10/2024;After;1;2728568;2;3;0;583826;1113645;4067672
218;4661909;47;Male;Widowed;Denpasar;31/08/2024;After;1;2868581;4;4;2;728743;58052;2739462
1246;8499593;64;Male;Single;Bandung;22/05/2023;Before;0;1767037;4;6;0;1646323;1783076;2851687
673;10884479;21;Male;Single;Makassar;11/03/2024;Before;0;3002778;4;7;1;538401;2771510;2978000
1552;4730228;57;Male;Widowed;Surabaya;27/01/2023;Before;0;910822;5;6;3;1122266;528338;1472782
278;24884015;29;Male;Divorced;Makassar;12/02/2023;Before;0;228384;1;6;1;1275702;743045;2130180
1009;7633078;37;Male;Widowed;Surabaya;11/05/2023;Before;0;3447148;5;5;1;494625;2689030;2165444
569;8083769;42;Male;Married;Surabaya;04/08/2023;Before;0;3290677;2;3;1;1001735;211208;4107063
1598;20375113;18;Female;Single;Makassar;28/08/2024;After;0;3640247;5;8;2;1677680;92730;3119948
1010;5609089;33;Male;Divorced;Jakarta;03/06/2024;Before;0;4560914;2;7;2;653308;240208;870582
875;15969105;57;Male;Single;Bandung;20/08/2024;After;0;2598792;1;6;4;382878;2273838;1897627
466;16233331;25;Female;Married;Surabaya;11/12/2023;Before;0;1140548;3;4;1;93782;2114847;3206742
839;3635605;18;Male;Married;Denpasar;22/05/2024;Before;0;4613692;3;4;1;901228;2573585;3129081
754;4534026;37;Male;Single;Bandung;11/10/2024;After;1;5422687;4;7;1;1962177;1936003;3623468
1626;3812461;30;Male;Single;Makassar;17/02/2024;Before;0;3933211;2;3;1;526770;1661473;2954304
1608;3549148;48;Female;Married;Jakarta;03/09/2023;Before;0;4384785;2;5;3;852962;2919641;1261243
838;12306167;51;Male;Single;Bandung;24/03/2024;Before;0;1833935;3;5;1;1006054;826120;1621485
30;15648637;61;Male;Widowed;Jakarta;21/01/2023;Before;0;2429368;0;6;0;1604599;119928;4663940
359;10315360;48;Male;Single;Makassar;12/02/2024;Before;0;700539;2;6;1;1806988;1999618;1594224
1943;18292361;23;Male;Divorced;Medan;01/04/2024;Before;0;3060996;1;6;2;431484;1495297;3346747
1312;4059622;53;Male;Divorced;Surabaya;19/03/2024;Before;0;1673741;4;7;2;90902;843748;1872834
86;8173036;59;Female;Divorced;Bandung;22/09/2023;Before;0;1184452;2;7;9;1346545;2458975;144382
1258;14045415;64;Male;Married;Makassar;21/10/2024;After;0;2836115;2;11;1;416513;2657072;1235667
747;24669688;41;Female;Divorced;Denpasar;03/07/2023;Before;0;688955;1;4;5;1619392;1834258;1373677
313;13166834;48;Female;Married;Jakarta;15/08/2023;Before;0;2683632;3;8;1;714985;2479838;3004998
365;17900027;52;Female;Widowed;Surabaya;01/07/2024;After;0;3385209;1;5;2;847563;2920932;3314722
1801;21628533;47;Female;Divorced;Jakarta;03/09/2023;Before;0;848888;4;3;2;470496;2626034;3853441
